phone,imsi,x,y,time,staytime
0988247686,466924160236254,121.4729,25.0206,2020/02/04 20:23:21,220.0
0988247686,466924160236254,121.4689,25.0173,2020/02/04 20:27:01,28.0
0988247686,466924160236254,121.4641,25.0124,2020/02/04 20:27:29,182.0
0988247686,466924160236254,121.4599,25.0080,2020/02/04 20:30:31,23.0
0988247686,466924160236254,121.4564,25.0057,2020/02/04 20:30:54,695.0
0988247686,466924160236254,121.4527,25.0065,2020/02/04 20:42:29,44.0
0988247686,466924160236254,121.4512,25.0111,2020/02/04 20:43:13,111.0
0988247686,466924160236254,121.4496,25.0145,2020/02/04 20:45:04,38.0
0988247686,466924160236254,121.4466,25.0184,2020/02/04 20:45:42,20.0
0988247686,466924160236254,121.4442,25.0226,2020/02/04 20:46:02,65.0
0988247686,466924160236254,121.4395,25.0261,2020/02/04 20:47:07,2311.0
0988247686,466924160236254,121.4437,25.0234,2020/02/04 21:25:38,15.0
0988247686,466924160236254,121.4465,25.0171,2020/02/04 21:25:53,4.0
0988247686,466924160236254,121.4483,25.0133,2020/02/04 21:25:57,503.0
0988247686,466924160236254,121.4514,25.0093,2020/02/04 21:34:20,1420.0
0988247686,466924160236254,121.4554,25.0062,2020/02/04 21:58:00,35672.0
0988247686,466924160236254,121.4581,25.0099,2020/02/05 07:52:32,170.0
0988247686,466924160236254,121.4607,25.0135,2020/02/05 07:55:22,41.0
0988247686,466924160236254,121.4633,25.0170,2020/02/05 07:56:03,81.0
0988247686,466924160236254,121.4660,25.0208,2020/02/05 07:57:24,36.0
0988247686,466924160236254,121.4692,25.0255,2020/02/05 07:58:00,18.0
0988247686,466924160236254,121.4731,25.0291,2020/02/05 07:58:18,55.0
0988247686,466924160236254,121.4764,25.0312,2020/02/05 07:59:13,155.0
0988247686,466924160236254,121.4799,25.0329,2020/02/05 08:01:48,21.0
0988247686,466924160236254,121.4857,25.0350,2020/02/05 08:02:09,95.0
0988247686,466924160236254,121.4914,25.0369,2020/02/05 08:03:44,49.0
0988247686,466924160236254,121.4961,25.0398,2020/02/05 08:04:33,8.0
0988247686,466924160236254,121.4988,25.0427,2020/02/05 08:04:41,149.0
0988247686,466924160236254,121.5015,25.0457,2020/02/05 08:07:10,81.0
0988247686,466924160236254,121.5046,25.0494,2020/02/05 08:08:31,62.0
0988247686,466924160236254,121.5076,25.0520,2020/02/05 08:09:33,13.0
0988247686,466924160236254,121.5119,25.0529,2020/02/05 08:09:46,263.0
0988247686,466924160236254,121.5173,25.0527,2020/02/05 08:14:09,22.0
0988247686,466924160236254,121.5218,25.0525,2020/02/05 08:14:31,8.0
0988247686,466924160236254,121.5265,25.0523,2020/02/05 08:14:39,291.0
0988247686,466924160236254,121.5315,25.0522,2020/02/05 08:19:30,62.0
0988247686,466924160236254,121.5367,25.0520,2020/02/05 08:20:32,36.0
0988247686,466924160236254,121.5428,25.0518,2020/02/05 08:21:08,43.0
0988247686,466924160236254,121.5472,25.0517,2020/02/05 08:21:51,50.0
0988247686,466924160236254,121.5525,25.0515,2020/02/05 08:22:41,105.0
0988247686,466924160236254,121.5584,25.0515,2020/02/05 08:24:26,115.0
0988247686,466924160236254,121.5632,25.0514,2020/02/05 08:26:21,77.0
0988247686,466924160236254,121.5696,25.0520,2020/02/05 08:27:38,20.0
0988247686,466924160236254,121.5728,25.0544,2020/02/05 08:27:58,460.0
0988247686,466924160236254,121.5700,25.0520,2020/02/05 08:35:38,44.0
0988247686,466924160236254,121.5662,25.0503,2020/02/05 08:36:22,195.0
0988247686,466924160236254,121.5602,25.0463,2020/02/05 08:39:37,21.0
0988247686,466924160236254,121.5567,25.0441,2020/02/05 08:39:58,11.0
0988247686,466924160236254,121.5537,25.0416,2020/02/05 08:40:09,233.0
0988247686,466924160236254,121.5501,25.0375,2020/02/05 08:44:02,138.0
0988247686,466924160236254,121.5487,25.0344,2020/02/05 08:46:20,42052.0
0988247686,466924160236254,121.5456,25.0372,2020/02/05 20:27:12,132.0
0988247686,466924160236254,121.5416,25.0379,2020/02/05 20:29:24,113.0
0988247686,466924160236254,121.5356,25.0380,2020/02/05 20:31:17,55.0
0988247686,466924160236254,121.5301,25.0379,2020/02/05 20:32:12,142.0
0988247686,466924160236254,121.5248,25.0364,2020/02/05 20:34:34,4.0
0988247686,466924160236254,121.5193,25.0346,2020/02/05 20:34:38,76.0
0988247686,466924160236254,121.5126,25.0324,2020/02/05 20:35:54,68.0
0988247686,466924160236254,121.5080,25.0312,2020/02/05 20:37:02,55.0
0988247686,466924160236254,121.5041,25.0303,2020/02/05 20:37:57,58.0
0988247686,466924160236254,121.4983,25.0288,2020/02/05 20:38:55,23.0
0988247686,466924160236254,121.4934,25.0279,2020/02/05 20:39:18,103.0
0988247686,466924160236254,121.4876,25.0274,2020/02/05 20:41:01,33.0
0988247686,466924160236254,121.4818,25.0259,2020/02/05 20:41:34,96.0
0988247686,466924160236254,121.4774,25.0230,2020/02/05 20:43:10,26.0
0988247686,466924160236254,121.4734,25.0201,2020/02/05 20:43:36,31.0
0988247686,466924160236254,121.4697,25.0178,2020/02/05 20:44:07,11.0
0988247686,466924160236254,121.4660,25.0150,2020/02/05 20:44:18,132.0
0988247686,466924160236254,121.4629,25.0121,2020/02/05 20:46:30,138.0
0988247686,466924160236254,121.4604,25.0077,2020/02/05 20:48:48,77.0
0988247686,466924160236254,121.4572,25.0058,2020/02/05 20:50:05,3039.0
0988247686,466924160236254,121.4535,25.0043,2020/02/05 21:40:44,130.0
0988247686,466924160236254,121.4493,25.0002,2020/02/05 21:42:54,207.0
0988247686,466924160236254,121.4458,24.9982,2020/02/05 21:46:21,14.0
0988247686,466924160236254,121.4425,24.9971,2020/02/05 21:46:35,18.0
0988247686,466924160236254,121.4366,24.9974,2020/02/05 21:46:53,7.0
0988247686,466924160236254,121.4333,24.9989,2020/02/05 21:47:00,115.0
0988247686,466924160236254,121.4286,25.0009,2020/02/05 21:48:55,9.0
0988247686,466924160236254,121.4244,25.0026,2020/02/05 21:49:04,308.0
0988247686,466924160236254,121.4203,25.0034,2020/02/05 21:54:12,1380.0
0988247686,466924160236254,121.4245,25.0006,2020/02/05 22:17:12,58.0
0988247686,466924160236254,121.4288,24.9990,2020/02/05 22:18:10,11.0
0988247686,466924160236254,121.4342,24.9975,2020/02/05 22:18:21,171.0
0988247686,466924160236254,121.4398,24.9965,2020/02/05 22:21:12,31.0
0988247686,466924160236254,121.4433,24.9963,2020/02/05 22:21:43,38.0
0988247686,466924160236254,121.4486,24.9983,2020/02/05 22:22:21,513.0
0988247686,466924160236254,121.4530,25.0026,2020/02/05 22:30:54,375.0
0988247686,466924160236254,121.4562,25.0047,2020/02/05 22:37:09,33282.0
0988247686,466924160236254,121.4575,25.0085,2020/02/06 07:51:51,111.0
0988247686,466924160236254,121.4597,25.0118,2020/02/06 07:53:42,118.0
0988247686,466924160236254,121.4640,25.0177,2020/02/06 07:55:40,73.0
0988247686,466924160236254,121.4667,25.0220,2020/02/06 07:56:53,69.0
0988247686,466924160236254,121.4698,25.0266,2020/02/06 07:58:02,42.0
0988247686,466924160236254,121.4724,25.0298,2020/02/06 07:58:44,105.0
0988247686,466924160236254,121.4754,25.0324,2020/02/06 08:00:29,23.0
0988247686,466924160236254,121.4786,25.0338,2020/02/06 08:00:52,58.0
0988247686,466924160236254,121.4853,25.0353,2020/02/06 08:01:50,69.0
0988247686,466924160236254,121.4909,25.0366,2020/02/06 08:02:59,37.0
0988247686,466924160236254,121.4976,25.0414,2020/02/06 08:03:36,85.0
0988247686,466924160236254,121.5016,25.0452,2020/02/06 08:05:01,166.0
0988247686,466924160236254,121.5052,25.0489,2020/02/06 08:07:47,11.0
0988247686,466924160236254,121.5098,25.0520,2020/02/06 08:07:58,129.0
0988247686,466924160236254,121.5142,25.0527,2020/02/06 08:10:07,53.0
0988247686,466924160236254,121.5198,25.0527,2020/02/06 08:11:00,75.0
0988247686,466924160236254,121.5236,25.0526,2020/02/06 08:12:15,12.0
0988247686,466924160236254,121.5273,25.0524,2020/02/06 08:12:27,152.0
0988247686,466924160236254,121.5312,25.0522,2020/02/06 08:14:59,52.0
0988247686,466924160236254,121.5400,25.0519,2020/02/06 08:15:51,92.0
0988247686,466924160236254,121.5458,25.0516,2020/02/06 08:17:23,206.0
0988247686,466924160236254,121.5524,25.0515,2020/02/06 08:20:49,11.0
0988247686,466924160236254,121.5563,25.0511,2020/02/06 08:21:00,41.0
0988247686,466924160236254,121.5607,25.0507,2020/02/06 08:21:41,25.0
0988247686,466924160236254,121.5651,25.0513,2020/02/06 08:22:06,78.0
0988247686,466924160236254,121.5705,25.0529,2020/02/06 08:23:24,197.0
0988247686,466924160236254,121.5740,25.0554,2020/02/06 08:26:41,298.0
0988247686,466924160236254,121.5700,25.0527,2020/02/06 08:31:39,33.0
0988247686,466924160236254,121.5636,25.0500,2020/02/06 08:32:12,569.0
0988247686,466924160236254,121.5584,25.0462,2020/02/06 08:41:41,45.0
0988247686,466924160236254,121.5555,25.0428,2020/02/06 08:42:26,195.0
0988247686,466924160236254,121.5520,25.0391,2020/02/06 08:45:41,100.0
0988247686,466924160236254,121.5504,25.0362,2020/02/06 08:47:21,1556.0
0988247686,466924160236254,121.5478,25.0334,2020/02/06 09:13:17,10780.0
0988247686,466924160236254,121.5442,25.0328,2020/02/06 12:12:57,45247.0
0988247686,466924160236254,121.5479,25.0307,2020/02/07 00:47:04,168.0
0988247686,466924160236254,121.5478,25.0268,2020/02/07 00:49:52,36.0
0988247686,466924160236254,121.5447,25.0253,2020/02/07 00:50:28,30.0
0988247686,466924160236254,121.5408,25.0246,2020/02/07 00:50:58,46.0
0988247686,466924160236254,121.5360,25.0251,2020/02/07 00:51:44,102.0
0988247686,466924160236254,121.5310,25.0260,2020/02/07 00:53:26,63.0
0988247686,466924160236254,121.5270,25.0265,2020/02/07 00:54:29,8.0
0988247686,466924160236254,121.5208,25.0268,2020/02/07 00:54:37,44.0
0988247686,466924160236254,121.5173,25.0271,2020/02/07 00:55:21,113.0
0988247686,466924160236254,121.5119,25.0282,2020/02/07 00:57:14,128.0
0988247686,466924160236254,121.5055,25.0289,2020/02/07 00:59:22,67.0
0988247686,466924160236254,121.5011,25.0290,2020/02/07 01:00:29,13.0
0988247686,466924160236254,121.4965,25.0278,2020/02/07 01:00:42,95.0
0988247686,466924160236254,121.4912,25.0249,2020/02/07 01:02:17,18.0
0988247686,466924160236254,121.4878,25.0233,2020/02/07 01:02:35,37.0
0988247686,466924160236254,121.4830,25.0210,2020/02/07 01:03:12,69.0
0988247686,466924160236254,121.4794,25.0189,2020/02/07 01:04:21,32.0
0988247686,466924160236254,121.4760,25.0170,2020/02/07 01:04:53,88.0
0988247686,466924160236254,121.4717,25.0144,2020/02/07 01:06:21,39.0
0988247686,466924160236254,121.4691,25.0122,2020/02/07 01:07:00,49.0
0988247686,466924160236254,121.4648,25.0113,2020/02/07 01:07:49,122.0
0988247686,466924160236254,121.4610,25.0095,2020/02/07 01:09:51,55.0
0988247686,466924160236254,121.4576,25.0069,2020/02/07 01:10:46,23996.0
0988247686,466924160236254,121.4603,25.0123,2020/02/07 07:50:42,19.0
0988247686,466924160236254,121.4627,25.0155,2020/02/07 07:51:01,233.0
0988247686,466924160236254,121.4654,25.0192,2020/02/07 07:54:54,84.0
0988247686,466924160236254,121.4683,25.0238,2020/02/07 07:56:18,34.0
0988247686,466924160236254,121.4736,25.0285,2020/02/07 07:56:52,20.0
0988247686,466924160236254,121.4782,25.0310,2020/02/07 07:57:12,128.0
0988247686,466924160236254,121.4836,25.0333,2020/02/07 07:59:20,9.0
0988247686,466924160236254,121.4868,25.0347,2020/02/07 07:59:29,86.0
0988247686,466924160236254,121.4926,25.0374,2020/02/07 08:00:55,133.0
0988247686,466924160236254,121.4971,25.0404,2020/02/07 08:03:08,29.0
0988247686,466924160236254,121.5004,25.0436,2020/02/07 08:03:37,114.0
0988247686,466924160236254,121.5032,25.0469,2020/02/07 08:05:31,5.0
0988247686,466924160236254,121.5065,25.0486,2020/02/07 08:05:36,3.0
0988247686,466924160236254,121.5115,25.0496,2020/02/07 08:05:39,306.0
0988247686,466924160236254,121.5176,25.0506,2020/02/07 08:10:45,69.0
0988247686,466924160236254,121.5224,25.0512,2020/02/07 08:11:54,135.0
0988247686,466924160236254,121.5297,25.0518,2020/02/07 08:14:09,2.0
0988247686,466924160236254,121.5334,25.0518,2020/02/07 08:14:11,60.0
0988247686,466924160236254,121.5398,25.0518,2020/02/07 08:15:11,28.0
0988247686,466924160236254,121.5456,25.0516,2020/02/07 08:15:39,168.0
0988247686,466924160236254,121.5515,25.0514,2020/02/07 08:18:27,136.0
0988247686,466924160236254,121.5556,25.0513,2020/02/07 08:20:43,5.0
0988247686,466924160236254,121.5598,25.0513,2020/02/07 08:20:48,179.0
0988247686,466924160236254,121.5638,25.0512,2020/02/07 08:23:47,13.0
0988247686,466924160236254,121.5675,25.0519,2020/02/07 08:24:00,59.0
0988247686,466924160236254,121.5725,25.0547,2020/02/07 08:24:59,331.0
0988247686,466924160236254,121.5701,25.0516,2020/02/07 08:30:30,118.0
0988247686,466924160236254,121.5653,25.0496,2020/02/07 08:32:28,372.0
0988247686,466924160236254,121.5586,25.0461,2020/02/07 08:38:40,24.0
0988247686,466924160236254,121.5549,25.0449,2020/02/07 08:39:04,90.0
0988247686,466924160236254,121.5520,25.0420,2020/02/07 08:40:34,11.0
0988247686,466924160236254,121.5503,25.0391,2020/02/07 08:40:45,239.0
0988247686,466924160236254,121.5489,25.0362,2020/02/07 08:44:44,34159.0
0988247686,466924160236254,121.5459,25.0336,2020/02/07 18:14:03,435.0
0988247686,466924160236254,121.5438,25.0363,2020/02/07 18:21:18,50.0
0988247686,466924160236254,121.5437,25.0409,2020/02/07 18:22:08,92.0
0988247686,466924160236254,121.5438,25.0462,2020/02/07 18:23:40,23.0
0988247686,466924160236254,121.5438,25.0499,2020/02/07 18:24:03,12319.0
0988247686,466924160236254,121.5356,25.0514,2020/02/07 21:49:22,522.0
0988247686,466924160236254,121.5277,25.0513,2020/02/07 21:58:04,85.0
0988247686,466924160236254,121.5202,25.0495,2020/02/07 21:59:29,137.0
0988247686,466924160236254,121.5131,25.0457,2020/02/07 22:01:46,225.0
0988247686,466924160236254,121.5026,25.0405,2020/02/07 22:05:31,109.0
0988247686,466924160236254,121.4910,25.0350,2020/02/07 22:07:20,204.0
0988247686,466924160236254,121.4802,25.0302,2020/02/07 22:10:44,135.0
0988247686,466924160236254,121.4745,25.0263,2020/02/07 22:12:59,106.0
0988247686,466924160236254,121.4705,25.0234,2020/02/07 22:14:45,9.0
0988247686,466924160236254,121.4677,25.0206,2020/02/07 22:14:54,6.0
0988247686,466924160236254,121.4649,25.0170,2020/02/07 22:15:00,16.0
0988247686,466924160236254,121.4627,25.0135,2020/02/07 22:15:16,123.0
0988247686,466924160236254,121.4608,25.0105,2020/02/07 22:17:19,184.0
0988247686,466924160236254,121.4584,25.0078,2020/02/07 22:20:23,424.0
0988247686,466924160236254,121.4559,25.0053,2020/02/07 22:27:27,41889.0
0988247686,466924160236254,121.4588,25.0087,2020/02/08 10:05:36,649.0
0988247686,466924160236254,121.4625,25.0149,2020/02/08 10:16:25,165.0
0988247686,466924160236254,121.4653,25.0192,2020/02/08 10:19:10,16.0
0988247686,466924160236254,121.4734,25.0246,2020/02/08 10:19:26,91.0
0988247686,466924160236254,121.4837,25.0302,2020/02/08 10:20:57,146.0
0988247686,466924160236254,121.4950,25.0336,2020/02/08 10:23:23,212.0
0988247686,466924160236254,121.5030,25.0350,2020/02/08 10:26:55,317.0
0988247686,466924160236254,121.5110,25.0343,2020/02/08 10:32:12,125.0
0988247686,466924160236254,121.5205,25.0340,2020/02/08 10:34:17,294.0
0988247686,466924160236254,121.5292,25.0338,2020/02/08 10:39:11,190.0
0988247686,466924160236254,121.5362,25.0336,2020/02/08 10:42:21,298.0
0988247686,466924160236254,121.5403,25.0335,2020/02/08 10:47:19,271.0
0988247686,466924160236254,121.5437,25.0319,2020/02/08 10:51:50,2952.0
0988247686,466924160236254,121.5400,25.0286,2020/02/08 11:41:02,98.0
0988247686,466924160236254,121.5364,25.0263,2020/02/08 11:42:40,35.0
0988247686,466924160236254,121.5307,25.0264,2020/02/08 11:43:15,123.0
0988247686,466924160236254,121.5249,25.0267,2020/02/08 11:45:18,7.0
0988247686,466924160236254,121.5196,25.0270,2020/02/08 11:45:25,69.0
0988247686,466924160236254,121.5136,25.0286,2020/02/08 11:46:34,33.0
0988247686,466924160236254,121.5075,25.0300,2020/02/08 11:47:07,52.0
0988247686,466924160236254,121.5018,25.0298,2020/02/08 11:47:59,266.0
0988247686,466924160236254,121.4960,25.0290,2020/02/08 11:52:25,23.0
0988247686,466924160236254,121.4907,25.0282,2020/02/08 11:52:48,5.0
0988247686,466924160236254,121.4843,25.0269,2020/02/08 11:52:53,97.0
0988247686,466924160236254,121.4789,25.0241,2020/02/08 11:54:30,63.0
0988247686,466924160236254,121.4749,25.0210,2020/02/08 11:55:33,57.0
0988247686,466924160236254,121.4706,25.0185,2020/02/08 11:56:30,141.0
0988247686,466924160236254,121.4659,25.0165,2020/02/08 11:58:51,69.0
0988247686,466924160236254,121.4628,25.0141,2020/02/08 12:00:00,663.0
0988247686,466924160236254,121.4593,25.0101,2020/02/08 12:11:03,6260.0
0988247686,466924160236254,121.4632,25.0154,2020/02/08 13:55:23,4.0
0988247686,466924160236254,121.4662,25.0172,2020/02/08 13:55:27,8.0
0988247686,466924160236254,121.4691,25.0193,2020/02/08 13:55:35,206.0
0988247686,466924160236254,121.4722,25.0211,2020/02/08 13:59:01,22.0
0988247686,466924160236254,121.4769,25.0241,2020/02/08 13:59:23,126.0
0988247686,466924160236254,121.4820,25.0262,2020/02/08 14:01:29,118.0
0988247686,466924160236254,121.4866,25.0279,2020/02/08 14:03:27,106.0
0988247686,466924160236254,121.4923,25.0297,2020/02/08 14:05:13,11.0
0988247686,466924160236254,121.4958,25.0310,2020/02/08 14:05:24,209.0
0988247686,466924160236254,121.5000,25.0330,2020/02/08 14:08:53,33.0
0988247686,466924160236254,121.5052,25.0350,2020/02/08 14:09:26,37.0
0988247686,466924160236254,121.5109,25.0352,2020/02/08 14:10:03,82.0
0988247686,466924160236254,121.5177,25.0343,2020/02/08 14:11:25,11.0
0988247686,466924160236254,121.5221,25.0339,2020/02/08 14:11:36,154.0
0988247686,466924160236254,121.5269,25.0337,2020/02/08 14:14:10,122.0
0988247686,466924160236254,121.5328,25.0335,2020/02/08 14:16:12,11.0
0988247686,466924160236254,121.5382,25.0330,2020/02/08 14:16:23,336.0
0988247686,466924160236254,121.5431,25.0331,2020/02/08 14:21:59,1274.0
0988247686,466924160236254,121.5471,25.0330,2020/02/08 14:43:13,17150.0
0988247686,466924160236254,121.5483,25.0288,2020/02/08 19:29:03,20.0
0988247686,466924160236254,121.5436,25.0268,2020/02/08 19:29:23,108.0
0988247686,466924160236254,121.5382,25.0265,2020/02/08 19:31:11,39.0
0988247686,466924160236254,121.5340,25.0265,2020/02/08 19:31:50,132.0
0988247686,466924160236254,121.5268,25.0275,2020/02/08 19:34:02,13.0
0988247686,466924160236254,121.5207,25.0284,2020/02/08 19:34:15,173.0
0988247686,466924160236254,121.5142,25.0295,2020/02/08 19:37:08,43.0
0988247686,466924160236254,121.5106,25.0295,2020/02/08 19:37:51,38.0
0988247686,466924160236254,121.5042,25.0293,2020/02/08 19:38:29,54.0
0988247686,466924160236254,121.5004,25.0293,2020/02/08 19:39:23,12.0
0988247686,466924160236254,121.4966,25.0290,2020/02/08 19:39:35,134.0
0988247686,466924160236254,121.4928,25.0286,2020/02/08 19:41:49,5.0
0988247686,466924160236254,121.4875,25.0265,2020/02/08 19:41:54,37.0
0988247686,466924160236254,121.4822,25.0240,2020/02/08 19:42:31,248.0
0988247686,466924160236254,121.4748,25.0196,2020/02/08 19:46:39,4.0
0988247686,466924160236254,121.4690,25.0158,2020/02/08 19:46:43,121.0
0988247686,466924160236254,121.4634,25.0117,2020/02/08 19:48:44,41.0
0988247686,466924160236254,121.4609,25.0090,2020/02/08 19:49:25,153.0
0988247686,466924160236254,121.4579,25.0057,2020/02/08 19:51:58,54311.0
0988247686,466924160236254,121.4607,25.0088,2020/02/09 10:57:09,13.0
0988247686,466924160236254,121.4641,25.0109,2020/02/09 10:57:22,75.0
0988247686,466924160236254,121.4675,25.0128,2020/02/09 10:58:37,35.0
0988247686,466924160236254,121.4717,25.0151,2020/02/09 10:59:12,78.0
0988247686,466924160236254,121.4775,25.0181,2020/02/09 11:00:30,52.0
0988247686,466924160236254,121.4827,25.0203,2020/02/09 11:01:22,25.0
0988247686,466924160236254,121.4862,25.0221,2020/02/09 11:01:47,15.0
0988247686,466924160236254,121.4894,25.0241,2020/02/09 11:02:02,113.0
0988247686,466924160236254,121.4942,25.0252,2020/02/09 11:03:55,90.0
0988247686,466924160236254,121.4973,25.0233,2020/02/09 11:05:25,1634.0
0988247686,466924160236254,121.4938,25.0246,2020/02/09 11:32:39,30.0
0988247686,466924160236254,121.4904,25.0235,2020/02/09 11:33:09,81.0
0988247686,466924160236254,121.4858,25.0213,2020/02/09 11:34:30,12.0
0988247686,466924160236254,121.4821,25.0198,2020/02/09 11:34:42,111.0
0988247686,466924160236254,121.4780,25.0177,2020/02/09 11:36:33,13.0
0988247686,466924160236254,121.4745,25.0160,2020/02/09 11:36:46,41.0
0988247686,466924160236254,121.4706,25.0142,2020/02/09 11:37:27,206.0
0988247686,466924160236254,121.4647,25.0108,2020/02/09 11:40:53,178.0
0988247686,466924160236254,121.4595,25.0068,2020/02/09 11:43:51,16256.0
0988247686,466924160236254,121.4567,25.0042,2020/02/09 16:14:47,2316.0
0988247686,466924160236254,121.4532,25.0027,2020/02/09 16:53:23,23.0
0988247686,466924160236254,121.4509,24.9994,2020/02/09 16:53:46,34.0
0988247686,466924160236254,121.4488,24.9966,2020/02/09 16:54:20,20.0
0988247686,466924160236254,121.4454,24.9947,2020/02/09 16:54:40,66.0
0988247686,466924160236254,121.4417,24.9949,2020/02/09 16:55:46,46.0
0988247686,466924160236254,121.4383,24.9934,2020/02/09 16:56:32,31.0
0988247686,466924160236254,121.4403,24.9891,2020/02/09 16:57:03,62.0
0988247686,466924160236254,121.4399,24.9842,2020/02/09 16:58:05,17.0
0988247686,466924160236254,121.4379,24.9804,2020/02/09 16:58:22,70.0
0988247686,466924160236254,121.4354,24.9772,2020/02/09 16:59:32,37.0
0988247686,466924160236254,121.4327,24.9740,2020/02/09 17:00:09,128.0
0988247686,466924160236254,121.4290,24.9709,2020/02/09 17:02:17,44.0
0988247686,466924160236254,121.4250,24.9683,2020/02/09 17:03:01,17.0
0988247686,466924160236254,121.4212,24.9666,2020/02/09 17:03:18,30.0
0988247686,466924160236254,121.4175,24.9652,2020/02/09 17:03:48,20.0
0988247686,466924160236254,121.4144,24.9636,2020/02/09 17:04:08,42.0
0988247686,466924160236254,121.4109,24.9609,2020/02/09 17:04:50,30.0
0988247686,466924160236254,121.4074,24.9621,2020/02/09 17:05:20,42.0
0988247686,466924160236254,121.4054,24.9652,2020/02/09 17:06:02,132.0
0988247686,466924160236254,121.4033,24.9688,2020/02/09 17:08:14,57.0
0988247686,466924160236254,121.3993,24.9688,2020/02/09 17:09:11,23.0
0988247686,466924160236254,121.3949,24.9685,2020/02/09 17:09:34,15.0
0988247686,466924160236254,121.3913,24.9683,2020/02/09 17:09:49,49.0
0988247686,466924160236254,121.3869,24.9682,2020/02/09 17:10:38,39.0
0988247686,466924160236254,121.3819,24.9652,2020/02/09 17:11:17,68.0
0988247686,466924160236254,121.3779,24.9626,2020/02/09 17:12:25,16.0
0988247686,466924160236254,121.3746,24.9606,2020/02/09 17:12:41,20.0
0988247686,466924160236254,121.3713,24.9589,2020/02/09 17:13:01,26.0
0988247686,466924160236254,121.3669,24.9575,2020/02/09 17:13:27,27.0
0988247686,466924160236254,121.3626,24.9563,2020/02/09 17:13:54,32.0
0988247686,466924160236254,121.3580,24.9563,2020/02/09 17:14:26,93.0
0988247686,466924160236254,121.3543,24.9552,2020/02/09 17:15:59,3954.0
0988247686,466924160236254,121.3614,24.9573,2020/02/09 18:21:53,195.0
0988247686,466924160236254,121.3708,24.9604,2020/02/09 18:25:08,9.0
0988247686,466924160236254,121.3784,24.9640,2020/02/09 18:25:17,228.0
0988247686,466924160236254,121.3860,24.9679,2020/02/09 18:29:05,55.0
0988247686,466924160236254,121.3896,24.9699,2020/02/09 18:30:00,21.0
0988247686,466924160236254,121.3929,24.9714,2020/02/09 18:30:21,42.0
0988247686,466924160236254,121.3974,24.9735,2020/02/09 18:31:03,22.0
0988247686,466924160236254,121.4017,24.9759,2020/02/09 18:31:25,79.0
0988247686,466924160236254,121.4060,24.9785,2020/02/09 18:32:44,45.0
0988247686,466924160236254,121.4105,24.9811,2020/02/09 18:33:29,50.0
0988247686,466924160236254,121.4141,24.9836,2020/02/09 18:34:19,77.0
0988247686,466924160236254,121.4175,24.9862,2020/02/09 18:35:36,96.0
0988247686,466924160236254,121.4196,24.9833,2020/02/09 18:37:12,209.0
0988247686,466924160236254,121.4237,24.9838,2020/02/09 18:40:41,39.0
0988247686,466924160236254,121.4273,24.9860,2020/02/09 18:41:20,74.0
0988247686,466924160236254,121.4300,24.9892,2020/02/09 18:42:34,47.0
0988247686,466924160236254,121.4318,24.9933,2020/02/09 18:43:21,39.0
0988247686,466924160236254,121.4367,24.9946,2020/02/09 18:44:00,78.0
0988247686,466924160236254,121.4410,24.9935,2020/02/09 18:45:18,37.0
0988247686,466924160236254,121.4447,24.9947,2020/02/09 18:45:55,42.0
0988247686,466924160236254,121.4489,24.9974,2020/02/09 18:46:37,47.0
0988247686,466924160236254,121.4511,25.0005,2020/02/09 18:47:24,383.0
0988247686,466924160236254,121.4534,25.0031,2020/02/09 18:53:47,122.0
0988247686,466924160236254,121.4566,25.0046,2020/02/09 18:55:49,46368.0
0988247686,466924160236254,121.4593,25.0086,2020/02/10 07:48:37,399.0
0988247686,466924160236254,121.4616,25.0121,2020/02/10 07:55:16,7.0
0988247686,466924160236254,121.4633,25.0157,2020/02/10 07:55:23,46.0
0988247686,466924160236254,121.4653,25.0190,2020/02/10 07:56:09,54.0
0988247686,466924160236254,121.4682,25.0236,2020/02/10 07:57:03,26.0
0988247686,466924160236254,121.4710,25.0270,2020/02/10 07:57:29,15.0
0988247686,466924160236254,121.4750,25.0301,2020/02/10 07:57:44,170.0
0988247686,466924160236254,121.4798,25.0328,2020/02/10 08:00:34,62.0
0988247686,466924160236254,121.4845,25.0343,2020/02/10 08:01:36,39.0
0988247686,466924160236254,121.4887,25.0361,2020/02/10 08:02:15,77.0
0988247686,466924160236254,121.4929,25.0383,2020/02/10 08:03:32,41.0
0988247686,466924160236254,121.4964,25.0405,2020/02/10 08:04:13,72.0
0988247686,466924160236254,121.4992,25.0428,2020/02/10 08:05:25,18.0
0988247686,466924160236254,121.5027,25.0462,2020/02/10 08:05:43,37.0
0988247686,466924160236254,121.5078,25.0494,2020/02/10 08:06:20,103.0
0988247686,466924160236254,121.5122,25.0508,2020/02/10 08:08:03,174.0
0988247686,466924160236254,121.5166,25.0514,2020/02/10 08:10:57,114.0
0988247686,466924160236254,121.5216,25.0517,2020/02/10 08:12:51,51.0
0988247686,466924160236254,121.5264,25.0518,2020/02/10 08:13:42,94.0
0988247686,466924160236254,121.5319,25.0518,2020/02/10 08:15:16,32.0
0988247686,466924160236254,121.5383,25.0517,2020/02/10 08:15:48,95.0
0988247686,466924160236254,121.5449,25.0515,2020/02/10 08:17:23,189.0
0988247686,466924160236254,121.5511,25.0514,2020/02/10 08:20:32,15.0
0988247686,466924160236254,121.5556,25.0512,2020/02/10 08:20:47,4.0
